datetime,open,close,high,low,volume,float
2010-07-23,502.7900085449219,500.30999755859375,502.8699951171875,499.7300109863281,36636840,18329778176
2010-07-26,501.20001220703125,498.1000061035156,501.9200134277344,498.1000061035156,39870752,19859619840
2010-07-27,499.0299987792969,497.6700134277344,501.8599853515625,497.6700134277344,41159912,20484052992
2010-07-28,497.3999938964844,491.0,497.8599853515625,491.0,39672952,19479418880
2010-07-29,488.9200134277344,491.1099853515625,492.9200134277344,488.9200134277344,35014480,17195960320
2010-07-30,491.29998779296875,493.9100036621094,495.1000061035156,491.29998779296875,39404912,19462479872
2010-08-02,494.7799987792969,491.6099853515625,495.260009765625,491.2699890136719,34171500,16799050752
2010-08-03,493.3999938964844,491.8999938964844,496.5299987792969,491.8999938964844,38497168,18936758272
2010-08-04,490.2900085449219,486.7099914550781,490.30999755859375,484.6600036621094,34948648,17009857536
2010-08-05,488.75,486.2099914550781,489.1700134277344,485.3599853515625,31779900,15451705344
2010-08-06,485.2200012207031,482.82000732421875,485.2200012207031,482.3699951171875,30979570,14957555712
2010-08-09,482.6499938964844,472.739990234375,482.6499938964844,472.510009765625,39775680,18803554304
2010-08-10,468.8399963378906,461.6700134277344,469.30999755859375,458.2200012207031,48425488,22356596736
2010-08-11,463.0799865722656,463.1199951171875,465.8800048828125,458.8599853515625,33729112,15620625408
2010-08-12,458.0299987792969,448.3999938964844,458.5899963378906,448.25,46662940,20923662336
2010-08-13,440.7200012207031,452.7300109863281,452.7300109863281,440.7200012207031,38901820,17612021760
2010-08-16,458.0899963378906,464.760009765625,464.760009765625,456.8800048828125,36748912,17079422976
2010-08-17,461.8900146484375,463.5199890136719,463.8699951171875,457.19000244140625,31913320,14792462336
2010-08-18,461.760009765625,455.489990234375,462.1199951171875,453.2300109863281,34430900,15682930688
2010-08-19,454.5,452.2300109863281,455.94000244140625,450.07000732421875,25495110,11529653248
2010-08-20,452.05999755859375,454.8399963378906,454.8399963378906,444.3800048828125,31433450,14297190400
2010-08-23,453.05999755859375,447.9200134277344,453.05999755859375,447.9200134277344,20755050,9296602112
2010-08-24,441.7300109863281,434.4200134277344,441.7300109863281,433.6000061035156,42125952,18300354560
2010-08-25,427.010009765625,423.8900146484375,428.4599914550781,421.29998779296875,48535740,20573814784
2010-08-26,425.5400085449219,427.07000732421875,429.1199951171875,421.80999755859375,37873000,16174422016
2010-08-27,423.1000061035156,429.1400146484375,431.239990234375,421.7300109863281,30574580,13120775168
2010-08-30,439.2699890136719,444.54998779296875,445.44000244140625,439.2699890136719,32394550,14400997376
2010-08-31,447.8599853515625,455.0799865722656,455.42999267578125,445.3599853515625,52012248,23669735424
2010-09-01,456.4800109863281,458.75,458.75,450.92999267578125,44585392,20453548032
2010-09-06,463.94000244140625,466.0,469.25,463.94000244140625,53323288,24848652288
2010-09-07,463.3500061035156,460.5899963378906,467.3500061035156,458.92999267578125,51314872,23635116032
2010-09-08,454.3999938964844,458.44000244140625,458.44000244140625,453.0299987792969,52382480,24014223360
2010-09-09,462.5299987792969,463.67999267578125,465.69000244140625,459.8599853515625,45688648,21184913408
2010-09-10,463.4800109863281,451.3900146484375,464.2799987792969,451.3900146484375,51772568,23369619456
2010-09-13,448.9700012207031,447.2699890136719,452.4700012207031,442.42999267578125,43764392,19574499328
2010-09-14,450.95001220703125,449.010009765625,451.4599914550781,447.95001220703125,34392248,15442463744
2010-09-15,449.07000732421875,448.7200012207031,450.4800109863281,444.739990234375,33752200,15145287680
2010-09-16,445.69000244140625,449.5199890136719,450.8500061035156,445.489990234375,28225130,12687760384
2010-09-17,451.489990234375,457.5799865722656,457.5799865722656,450.6400146484375,46398128,21230856192
2010-09-20,462.010009765625,457.8699951171875,462.8299865722656,457.8699951171875,48445712,22181836800
2010-09-21,457.7300109863281,453.32000732421875,457.9200134277344,453.32000732421875,55518560,25167673344
2010-09-22,453.010009765625,453.8999938964844,455.80999755859375,453.010009765625,29260076,13281148928
2010-09-23,451.4100036621094,450.7699890136719,453.7099914550781,447.1600036621094,43857260,19769536512
2010-09-24,449.1300048828125,449.7099914550781,452.2799987792969,448.1600036621094,32025770,14402309120
2010-09-27,451.1700134277344,450.20001220703125,452.510009765625,449.3699951171875,32776240,14755863552
2010-09-28,452.07000732421875,455.1300048828125,455.1300048828125,452.07000732421875,34805672,15841104896
2010-09-29,457.989990234375,452.94000244140625,458.0,452.94000244140625,29316750,13278729216
2010-09-30,452.7099914550781,454.5199890136719,454.5199890136719,451.2799987792969,30027520,13648108544
2010-10-01,454.4100036621094,451.7099914550781,455.4599914550781,451.7099914550781,27901710,12603481088
2010-10-04,452.3800048828125,445.8299865722656,452.3800048828125,443.9800109863281,45475872,20274507776
2010-10-05,440.9100036621094,450.9599914550781,450.9599914550781,440.6300048828125,31545370,14225699840
2010-10-06,452.8800048828125,460.7200012207031,460.7200012207031,452.7799987792969,33650888,15503638528
2010-10-07,461.989990234375,462.04998779296875,467.6099853515625,460.1600036621094,34258648,15829209088
2010-10-08,459.29998779296875,459.260009765625,465.04998779296875,459.260009765625,28255370,12976561152
2010-10-11,457.4100036621094,459.32000732421875,461.4800109863281,456.6000061035156,19670910,9035242496
2010-10-12,457.19000244140625,454.32000732421875,459.94000244140625,453.7200012207031,25937800,11784060928
2010-10-13,453.2300109863281,457.70001220703125,457.70001220703125,452.19000244140625,21737290,9949157376
2010-10-14,459.7900085449219,458.6600036621094,460.9200134277344,458.17999267578125,21056210,9657640960
2010-10-15,457.07000732421875,458.3900146484375,458.3900146484375,455.7300109863281,22505540,10316314624
2010-10-18,458.44000244140625,457.5899963378906,459.3500061035156,456.0,19793170,9057157120
2010-10-19,458.44000244140625,454.25,459.3900146484375,451.82000732421875,31324510,14229158912
2010-10-20,450.7900085449219,442.1700134277344,451.0400085449219,441.1600036621094,36917432,16323779584
2010-10-21,442.0899963378906,445.04998779296875,445.25,440.5899963378906,26478530,11784269824
2010-10-22,444.8399963378906,445.2099914550781,446.3900146484375,441.5,24204440,10776058880
2010-10-25,444.6700134277344,448.6099853515625,448.6099853515625,443.1199951171875,23427100,10509631488
2010-10-26,450.2300109863281,455.1199951171875,458.2300109863281,450.2300109863281,30139330,13717011456
2010-10-27,455.2300109863281,450.010009765625,455.92999267578125,448.8999938964844,23349570,10507540480
2010-10-28,448.6199951171875,450.07000732421875,451.510009765625,448.2799987792969,20181160,9082934272
2010-10-29,450.5,452.6300048828125,452.7900085449219,450.2900085449219,22494310,10181599232
2010-11-01,450.5,451.05999755859375,451.8599853515625,449.8299865722656,18022230,8129106944
2010-11-02,450.5,446.29998779296875,450.5,445.6000061035156,23189030,10349263872
2010-11-03,445.3299865722656,444.1600036621094,445.760009765625,442.3399963378906,22703120,10083817472
2010-11-04,444.1300048828125,448.95001220703125,448.95001220703125,443.9700012207031,23454830,10530045952
2010-11-05,452.4100036621094,457.2699890136719,457.2699890136719,450.0899963378906,29986290,13711831040
2010-11-08,457.5,457.1300048828125,458.739990234375,454.4100036621094,27232590,12448833536
2010-11-09,455.5799865722656,449.3999938964844,455.6499938964844,449.3999938964844,30659160,13778226176
2010-11-10,447.7200012207031,451.260009765625,451.260009765625,447.6099853515625,21038880,9494004736
2010-11-11,451.239990234375,446.69000244140625,451.6099853515625,446.69000244140625,23536990,10513737728
2010-11-12,444.7799987792969,441.6000061035156,446.8599853515625,436.5,38981272,17214128128
2010-11-15,440.6099853515625,433.5400085449219,443.0799865722656,432.7200012207031,26382340,11437799424
2010-11-16,431.0799865722656,426.8900146484375,431.3299865722656,425.04998779296875,30931860,13204501504
2010-11-17,426.8900146484375,425.5,430.239990234375,424.32000732421875,25125790,10691023872
2010-11-18,427.739990234375,430.7200012207031,432.04998779296875,427.739990234375,26333370,11342309376
2010-11-19,434.3900146484375,426.510009765625,434.4200134277344,426.510009765625,24842140,10595421184
2010-11-22,422.7099914550781,426.19000244140625,426.19000244140625,419.9800109863281,23451540,9994811392
2010-11-23,426.19000244140625,430.80999755859375,430.80999755859375,426.0299987792969,22541430,9711073280
2010-11-24,430.7300109863281,434.4800109863281,434.4800109863281,427.989990234375,25109750,10909683712
2010-11-25,434.70001220703125,439.8500061035156,440.19000244140625,434.70001220703125,31896320,14029596672
2010-11-26,441.8800048828125,439.94000244140625,443.67999267578125,437.2900085449219,32805180,14432311296
2010-11-29,437.9200134277344,446.3599853515625,446.3599853515625,436.3800048828125,30743560,13722695680
2010-11-30,450.0400085449219,451.5899963378906,456.29998779296875,450.0400085449219,62322660,28144289792
2010-12-01,451.0199890136719,449.92999267578125,453.54998779296875,448.1300048828125,45498940,20471339008
2010-12-02,450.0899963378906,457.4200134277344,457.4200134277344,448.2300109863281,60631832,27734212608
2010-12-03,462.29998779296875,464.3500061035156,467.20001220703125,462.29998779296875,68016080,31583266816
2010-12-06,467.29998779296875,465.55999755859375,468.7799987792969,462.8699951171875,85111344,39624433664
2010-12-07,461.7099914550781,460.760009765625,466.1000061035156,460.760009765625,81943824,37756436480
2010-12-08,459.4100036621094,452.8299865722656,461.6000061035156,452.54998779296875,68289032,30923321344
2010-12-09,450.5899963378906,460.45001220703125,460.7900085449219,450.1600036621094,57617352,26529908736
2010-12-10,464.80999755859375,473.05999755859375,473.05999755859375,462.3900146484375,72125616,34119745536
2010-12-13,485.82000732421875,490.2200012207031,490.29998779296875,485.7300109863281,77661928,38071431168
2010-12-14,493.7200012207031,489.6499938964844,496.4200134277344,480.6400146484375,122569424,60016115712
2010-12-15,492.79998779296875,493.4700012207031,497.0899963378906,491.510009765625,85904272,42391179264
2010-12-16,484.80999755859375,480.2099914550781,489.70001220703125,479.67999267578125,73174400,35139080192
2010-12-17,483.0,485.2900085449219,485.2900085449219,476.2699890136719,69205024,33584504832
2010-12-20,488.29998779296875,478.2900085449219,488.29998779296875,478.2900085449219,62070472,29687685120
2010-12-21,471.1700134277344,481.7799987792969,483.42999267578125,470.1400146484375,61254928,29511399424
2010-12-22,488.30999755859375,481.5299987792969,488.69000244140625,481.5299987792969,52498408,25279559680
2010-12-23,481.7099914550781,475.4100036621094,481.7099914550781,475.4100036621094,50104360,23820113920
2010-12-24,474.1600036621094,472.760009765625,477.80999755859375,470.80999755859375,36460272,17236957184
2010-12-27,475.6400146484375,473.04998779296875,476.04998779296875,469.6400146484375,31432870,14869318656
2010-12-28,471.7300109863281,479.3299865722656,479.3299865722656,471.7300109863281,46930712,22495297536
2010-12-29,480.5299987792969,478.75,481.1700134277344,476.7099914550781,47091620,22545113088
2010-12-30,480.5299987792969,481.3999938964844,481.510009765625,477.20001220703125,37423488,18015668224
2010-12-31,480.92999267578125,484.6600036621094,485.2200012207031,480.1000061035156,38915528,18860800000
2011-01-04,485.7200012207031,485.9700012207031,487.8299865722656,481.6600036621094,27702590,13462627328
2011-01-05,487.94000244140625,481.9100036621094,487.94000244140625,481.9100036621094,31937170,15390841856
2011-01-06,480.8599853515625,482.30999755859375,483.1600036621094,479.8699951171875,27623660,13323167744
2011-01-07,482.7699890136719,481.8599853515625,483.8599853515625,481.3500061035156,27898990,13443406848
2011-01-10,483.7099914550781,480.54998779296875,485.05999755859375,479.5799865722656,31913610,15336085504
2011-01-11,477.9700012207031,477.44000244140625,480.7900085449219,475.4800109863281,33672520,16076607488
2011-01-12,480.82000732421875,478.45001220703125,481.6499938964844,477.489990234375,25963280,12422131712
2011-01-13,479.95001220703125,484.1199951171875,485.0199890136719,479.6000061035156,24707820,11961549824
2011-01-14,487.05999755859375,489.2200012207031,490.1099853515625,486.5400085449219,35655168,17443221504
2011-01-17,492.8900146484375,495.1600036621094,498.489990234375,492.3699951171875,38761032,19192911872
2011-01-18,497.04998779296875,497.42999267578125,501.2799987792969,496.0,36081552,17948045312
2011-01-19,504.92999267578125,505.9100036621094,507.8900146484375,503.1000061035156,37752608,19099422720
2011-01-20,510.1700134277344,511.9800109863281,514.0499877929688,510.1700134277344,34788832,17811185664
2011-01-21,518.3200073242188,519.5,521.219970703125,518.239990234375,42553960,22106781696
2011-01-24,525.7000122070312,509.8800048828125,525.7000122070312,509.8800048828125,33580000,17121770496
2011-01-25,504.05999755859375,501.9700012207031,506.1199951171875,501.8699951171875,31591460,15857965056
2011-01-26,498.239990234375,501.25,502.0199890136719,498.239990234375,18693150,9369940992
2011-01-27,501.25,502.67999267578125,503.42999267578125,498.1099853515625,25261730,12698566656
2011-01-28,502.7699890136719,510.6000061035156,511.9100036621094,502.75,34784688,17761062912
2011-02-08,515.7000122070312,520.6900024414062,521.489990234375,515.6400146484375,23807620,12396389376
2011-02-09,528.6900024414062,522.5900268554688,529.2000122070312,522.489990234375,30722510,16055276544
2011-02-10,523.25,520.22998046875,526.5700073242188,519.510009765625,29888370,15548826624
2011-02-11,522.7899780273438,519.97998046875,522.7899780273438,516.4000244140625,32345520,16819023872
2011-02-14,520.72998046875,514.0499877929688,522.3699951171875,514.0499877929688,32986530,16956725248
2011-02-15,509.2799987792969,517.8699951171875,517.97998046875,509.2799987792969,32068120,16607117312
2011-02-16,519.5499877929688,513.1099853515625,519.7000122070312,513.1099853515625,27859030,14294747136
2011-02-17,510.69000244140625,509.8299865722656,511.0400085449219,505.5,33492100,17075277824
2011-02-18,509.1000061035156,503.9200134277344,510.75,502.54998779296875,35958100,18120005632
2011-02-21,497.7099914550781,483.67999267578125,497.7099914550781,481.8599853515625,47516088,22982582272
2011-02-22,467.3999938964844,470.0199890136719,471.67999267578125,467.3999938964844,48651700,22867271680
2011-02-23,468.9700012207031,470.6700134277344,474.0199890136719,466.8800048828125,34351200,16168079360
2011-02-24,462.42999267578125,461.2900085449219,462.8699951171875,455.739990234375,39985780,18445039616
2011-02-25,460.57000732421875,466.9599914550781,467.9700012207031,457.9599914550781,24623090,11497998336
2011-02-28,467.1199951171875,461.3699951171875,474.2200012207031,461.3699951171875,29478850,13600657408
2011-03-01,458.2099914550781,466.1199951171875,466.1199951171875,458.1400146484375,20498410,9554718720
2011-03-02,464.2699890136719,457.8299865722656,466.260009765625,453.3299865722656,44009208,20148736000
2011-03-03,449.7799987792969,452.3399963378906,457.1300048828125,449.7799987792969,28284590,12794251264
2011-03-04,454.7300109863281,459.2300109863281,459.2300109863281,452.6099853515625,25978170,11929955328
2011-03-07,465.2099914550781,468.2200012207031,468.2200012207031,464.44000244140625,21215060,9933315072
2011-03-08,471.7799987792969,475.3800048828125,477.5199890136719,471.7799987792969,24083640,11448881152
2011-03-09,474.79998779296875,470.510009765625,475.19000244140625,466.7200012207031,25573120,12032408576
2011-03-10,467.5400085449219,482.489990234375,482.5400085449219,467.5400085449219,33266730,16050864128
2011-03-11,490.1300048828125,495.05999755859375,496.2200012207031,490.1300048828125,38503768,19061676032
2011-03-14,491.95001220703125,479.8999938964844,493.20001220703125,479.8999938964844,42018980,20164909056
2011-03-15,470.4700012207031,468.739990234375,476.29998779296875,468.20001220703125,30728400,14403630080
2011-03-16,467.1700134277344,463.5799865722656,470.6400146484375,461.57000732421875,28554040,13237082112
2011-03-17,461.4800109863281,460.5299987792969,468.2799987792969,457.010009765625,32161500,14811335680
2011-03-18,459.3999938964844,461.0799865722656,461.8800048828125,454.7300109863281,45518992,20987895808
2011-03-21,467.1700134277344,468.25,469.5199890136719,464.7799987792969,35968288,16842151936
2011-03-22,470.2200012207031,464.79998779296875,470.9800109863281,464.79998779296875,31891240,14823048192
2011-03-23,464.0,467.6400146484375,467.9599914550781,463.9599914550781,27018860,12635100160
2011-03-24,465.1199951171875,461.32000732421875,468.5899963378906,461.32000732421875,25184420,11618076672
2011-03-25,461.2099914550781,457.739990234375,462.6700134277344,457.6600036621094,24991060,11439408128
2011-03-28,458.3500061035156,459.5199890136719,463.3699951171875,456.739990234375,20391140,9370136576
2011-03-29,460.67999267578125,457.8800048828125,462.30999755859375,456.0199890136719,27935590,12791147520
2011-03-30,454.3299865722656,460.0400085449219,460.1000061035156,454.30999755859375,24372760,11212444672
2011-03-31,462.2699890136719,461.1300048828125,465.30999755859375,460.739990234375,21014340,9690342400
2011-04-01,460.79998779296875,459.1700134277344,463.1099853515625,458.54998779296875,19989320,9178496000
2011-04-04,460.79998779296875,457.25,460.79998779296875,457.25,19221130,8788861952
2011-04-05,460.79998779296875,457.20001220703125,460.79998779296875,454.8599853515625,17405740,7957904384
2011-04-06,458.510009765625,464.94000244140625,464.94000244140625,458.04998779296875,23335120,10849430528
2011-04-07,464.7200012207031,463.489990234375,465.8500061035156,462.0,22006610,10199843840
2011-04-08,462.510009765625,464.2900085449219,464.5299987792969,462.19000244140625,17885380,8304003072
2011-04-13,464.2099914550781,461.010009765625,464.739990234375,461.010009765625,15659150,7219024896
2011-04-14,459.8699951171875,460.6300048828125,462.3399963378906,459.8699951171875,18691580,8609902592
2011-04-15,462.1700134277344,460.9599914550781,463.5,460.8999938964844,22262560,10262150144
2011-04-18,458.3900146484375,455.4599914550781,459.1600036621094,454.7900085449219,22418490,10210725888
2011-04-19,453.5899963378906,453.739990234375,457.6300048828125,453.5400085449219,16524710,7497922048
2011-04-20,454.57000732421875,458.5,458.5,454.2900085449219,16546430,7586537984
2011-04-21,458.3800048828125,460.29998779296875,462.739990234375,458.260009765625,17006300,7827999744
2011-04-22,460.8900146484375,456.45001220703125,462.44000244140625,454.010009765625,21266860,9707257856
2011-04-25,458.989990234375,465.6199951171875,467.010009765625,458.989990234375,21079130,9814864896
2011-04-26,463.7699890136719,461.8599853515625,468.1199951171875,461.5400085449219,19647320,9074311168
2011-04-27,465.9800109863281,469.32000732421875,469.32000732421875,463.67999267578125,19567290,9183320064
2011-04-28,472.1700134277344,472.92999267578125,474.6499938964844,472.1700134277344,16856600,7971992064
2011-04-29,477.42999267578125,480.0799865722656,481.1300048828125,477.07000732421875,18604900,8931840000
2011-05-04,483.29998779296875,486.5799865722656,488.0199890136719,482.6199951171875,16159210,7862748160
2011-05-05,485.9599914550781,479.2900085449219,486.989990234375,476.4800109863281,16288750,7807034880
2011-05-06,472.5199890136719,472.7099914550781,473.6300048828125,470.1300048828125,14997140,7089297920
2011-05-09,469.010009765625,477.4700012207031,477.4700012207031,467.7699890136719,16398710,7829892096
2011-05-10,479.010009765625,481.2900085449219,481.69000244140625,478.5799865722656,14589400,7021732352
2011-05-11,479.07000732421875,483.1499938964844,483.739990234375,479.05999755859375,15499200,7488438272
2011-05-12,483.1000061035156,482.1400146484375,484.739990234375,480.1300048828125,14798160,7134785024
2011-05-13,482.010009765625,479.6700134277344,482.510009765625,478.5799865722656,16906020,8109310464
2011-05-16,482.010009765625,471.489990234375,482.010009765625,471.489990234375,18741240,8836306944
2011-05-17,471.489990234375,464.3500061035156,474.57000732421875,464.3500061035156,20824430,9669824512
2011-05-18,457.9200134277344,454.9100036621094,459.19000244140625,451.489990234375,25478660,11590497280
2011-05-19,450.9200134277344,444.8500061035156,456.4700012207031,444.8500061035156,20677330,9198310400
2011-05-20,439.95001220703125,432.8699951171875,444.8500061035156,432.239990234375,24896000,10776731648
2011-05-23,429.739990234375,417.82000732421875,430.5400085449219,416.1400146484375,28805780,12035631104
2011-05-24,407.1300048828125,402.5899963378906,407.6099853515625,402.07000732421875,32695470,13162869760
2011-05-25,388.6400146484375,386.3599853515625,389.8999938964844,385.7200012207031,28819230,11134598144
2011-05-26,386.3599853515625,398.0400085449219,398.0400085449219,371.0299987792969,41625888,16568769536
2011-05-27,406.75,410.82000732421875,410.82000732421875,405.7799987792969,26609500,10931715072
2011-05-30,417.07000732421875,412.1000061035156,417.3500061035156,412.0,24198710,9972288512
2011-05-31,414.9800109863281,421.3699951171875,421.3699951171875,414.8800048828125,19763890,8327910400
2011-06-01,422.9800109863281,435.69000244140625,435.69000244140625,420.8800048828125,28167240,12272184320
2011-06-02,446.6600036621094,450.5899963378906,450.5899963378906,445.9800109863281,31454970,14173294592
2011-06-03,461.92999267578125,443.4100036621094,461.92999267578125,436.5,44203980,19600486400
2011-06-06,434.9700012207031,433.80999755859375,436.9100036621094,430.1499938964844,18826220,8167002624
2011-06-07,443.1099853515625,443.67999267578125,448.3999938964844,441.3999938964844,29655170,13157405696
2011-06-08,445.42999267578125,439.57000732421875,446.989990234375,436.1499938964844,32255700,14178637824
2011-06-09,439.82000732421875,443.95001220703125,444.1300048828125,437.8699951171875,26247260,11652470784
2011-06-10,446.5400085449219,445.0,451.80999755859375,445.0,38338752,17060744192
2011-06-13,443.489990234375,442.69000244140625,446.1199951171875,442.0199890136719,33418190,14793899008
2011-06-14,441.0899963378906,441.5400085449219,452.54998779296875,440.57000732421875,55335128,24432672768
2011-06-15,442.8500061035156,441.45001220703125,443.4100036621094,436.239990234375,40589408,17918195712
2011-06-16,439.5799865722656,445.1700134277344,445.6600036621094,438.510009765625,31584930,14060662784
2011-06-17,445.8800048828125,438.92999267578125,446.9800109863281,438.6400146484375,45206072,19842299904
2011-06-20,438.1300048828125,431.6300048828125,440.1700134277344,431.5899963378906,32334480,13956531200
2011-06-21,432.80999755859375,442.739990234375,442.739990234375,432.80999755859375,24798840,10979438592
2011-06-22,444.2799987792969,439.6300048828125,445.489990234375,439.2900085449219,21760520,9566577664
2011-06-23,436.8500061035156,434.75,440.510009765625,434.3999938964844,17521100,7617298432
2011-06-24,436.1700134277344,433.3999938964844,436.20001220703125,432.7900085449219,17481110,7576312832
2011-06-27,436.95001220703125,434.25,438.5299987792969,433.6199951171875,17300580,7512776704
2011-06-28,434.04998779296875,432.30999755859375,435.8599853515625,430.9100036621094,19028520,8226219520
2011-06-29,433.07000732421875,434.6000061035156,434.9200134277344,430.9100036621094,17262650,7502347776
2011-06-30,435.2099914550781,432.5400085449219,435.6300048828125,432.1700134277344,16742520,7241809408
2011-07-01,429.9100036621094,425.2900085449219,430.0400085449219,424.260009765625,21792360,9268072448
2011-07-04,425.0400085449219,425.4200134277344,426.1700134277344,423.3900146484375,15307620,6512167936
2011-07-05,427.5400085449219,431.0299987792969,434.07000732421875,427.5400085449219,19330750,8332133376
2011-07-06,432.1499938964844,428.29998779296875,432.79998779296875,428.2099914550781,13494500,5779694592
2011-07-07,426.6400146484375,429.989990234375,431.0299987792969,426.5299987792969,14604310,6279707136
2011-07-08,428.80999755859375,430.32000732421875,431.3500061035156,428.75,15893240,6839179264
2011-07-11,429.4100036621094,425.0899963378906,429.6300048828125,425.0799865722656,15228610,6473529856
2011-07-12,422.1300048828125,417.25,423.92999267578125,416.94000244140625,18044190,7528938496
2011-07-13,422.1700134277344,418.17999267578125,422.69000244140625,417.6400146484375,17240390,7209586176
2011-07-14,418.07000732421875,418.92999267578125,419.5799865722656,414.2699890136719,15529830,6505911808
2011-07-15,419.82000732421875,414.739990234375,419.82000732421875,412.5199890136719,16688420,6921355264
2011-07-18,412.8999938964844,415.7699890136719,415.7699890136719,411.2200012207031,15462900,6429009920
2011-07-19,414.3999938964844,410.1199951171875,415.42999267578125,409.1600036621094,12951780,5311783936
2011-07-20,410.20001220703125,416.7699890136719,416.7699890136719,410.20001220703125,16317620,6800694272
2011-07-21,416.239990234375,413.05999755859375,417.05999755859375,412.2099914550781,15390680,6357274112
2011-07-22,412.9700012207031,409.20001220703125,412.9700012207031,408.9599914550781,12651350,5176932352
2011-07-25,409.1099853515625,409.3599853515625,410.3800048828125,407.5799865722656,10512550,4303417344
2011-07-26,408.92999267578125,409.3900146484375,410.7900085449219,407.30999755859375,14611410,5981765120
2011-07-27,409.5400085449219,409.3999938964844,409.80999755859375,406.45001220703125,13990820,5727841792
2011-07-28,409.17999267578125,408.3900146484375,411.3599853515625,408.17999267578125,14589930,5958381568
2011-07-29,407.5799865722656,405.70001220703125,409.0400085449219,402.20001220703125,15606540,6331573248
2011-08-01,404.8399963378906,401.95001220703125,404.9100036621094,400.489990234375,15921840,6399783424
2011-08-02,398.9200134277344,396.54998779296875,400.1099853515625,396.2300109863281,19056510,7556858880
2011-08-03,393.6000061035156,391.4700012207031,394.1499938964844,388.7900085449219,21451520,8397626368
2011-08-04,392.92999267578125,396.04998779296875,398.739990234375,392.9200134277344,22740560,9006398464
2011-08-05,394.8900146484375,400.8800048828125,401.010009765625,394.8299865722656,19998550,8017018880
2011-08-08,399.239990234375,396.4100036621094,400.69000244140625,395.1400146484375,19929670,7900320256
2011-08-09,388.7799987792969,387.70001220703125,388.82000732421875,385.760009765625,31784690,12322924544
2011-08-10,388.6099853515625,385.9599914550781,390.8800048828125,385.3299865722656,19474270,7516289024
2011-08-11,380.9700012207031,384.44000244140625,384.44000244140625,379.8399963378906,15699460,6035500544
2011-08-12,385.1600036621094,383.9200134277344,387.1300048828125,383.5799865722656,13694020,5257408000
2011-08-15,384.4700012207031,384.32000732421875,384.9700012207031,383.3699951171875,12784520,4913346560
2011-08-16,383.9599914550781,386.4800109863281,388.5799865722656,383.6600036621094,13602570,5257121280
2011-08-17,387.6499938964844,393.4599914550781,393.4599914550781,387.6499938964844,21505730,8461644288
2011-08-18,398.2099914550781,402.8900146484375,402.8900146484375,397.70001220703125,27398650,11038642176
2011-08-19,399.9800109863281,400.760009765625,400.760009765625,396.20001220703125,21476780,8607034368
2011-08-22,401.8699951171875,406.0299987792969,406.75,401.8699951171875,27931820,11341157376
2011-08-23,405.19000244140625,401.2799987792969,405.19000244140625,401.2300109863281,25500990,10233036800
2011-08-24,403.2099914550781,396.67999267578125,406.2900085449219,396.67999267578125,25328760,10047412224
2011-08-25,398.4599914550781,401.6499938964844,402.19000244140625,397.92999267578125,22937350,9212786688
2011-08-26,403.2099914550781,404.4100036621094,405.9599914550781,402.80999755859375,23144300,9359785984
2011-08-29,405.8900146484375,413.3699951171875,413.3699951171875,405.260009765625,32266490,13337999360
2011-08-30,421.80999755859375,419.260009765625,423.010009765625,416.8399963378906,39535740,16575754240
2011-08-31,421.45001220703125,424.7099914550781,426.2900085449219,417.7900085449219,40624520,17253640192
2011-09-01,429.489990234375,435.2900085449219,435.2900085449219,429.30999755859375,47176368,20535402496
2011-09-05,438.3500061035156,435.7300109863281,439.82000732421875,432.07000732421875,49711928,21660979200
2011-09-06,434.0199890136719,436.1600036621094,437.5799865722656,430.82000732421875,37092008,16178051072
2011-09-07,444.3999938964844,443.989990234375,445.7200012207031,440.44000244140625,41854448,18582958080
2011-09-08,450.3999938964844,453.260009765625,457.4100036621094,449.9700012207031,55809688,25296300032
2011-09-09,452.94000244140625,459.9200134277344,460.1700134277344,452.3299865722656,42499540,19546388480
2011-09-12,461.1400146484375,462.92999267578125,465.4100036621094,460.489990234375,45092232,20874545152
2011-09-13,469.5,469.3999938964844,471.07000732421875,466.69000244140625,62235100,29213155328
2011-09-14,469.3299865722656,466.989990234375,475.45001220703125,466.989990234375,73282632,34222258176
2011-09-15,462.7200012207031,470.6700134277344,470.8999938964844,461.30999755859375,56292580,26495227904
2011-09-16,470.8699951171875,457.1099853515625,473.55999755859375,457.1099853515625,51789700,23673589760
2011-09-19,450.2099914550781,461.67999267578125,461.67999267578125,449.5,37011672,17087547392
2011-09-20,459.32000732421875,454.3699951171875,459.32000732421875,454.1700134277344,38785808,17623107584
2011-09-21,451.989990234375,447.57000732421875,454.4800109863281,446.6499938964844,37266820,16679511040
2011-09-22,443.29998779296875,449.260009765625,449.29998779296875,441.6700134277344,36814712,16539376640
2011-09-23,439.6099853515625,440.29998779296875,442.1400146484375,438.5799865722656,32491970,14306213888
2011-09-26,436.6300048828125,434.42999267578125,444.3999938964844,431.7799987792969,27404550,11905358848
2011-09-27,434.0199890136719,437.4700012207031,440.95001220703125,431.8599853515625,30068540,13154083840
2011-09-28,441.5299987792969,433.9700012207031,442.5299987792969,433.9700012207031,32160640,13956753408
2011-09-29,431.79998779296875,428.0799865722656,433.3800048828125,425.0199890136719,56543580,24205174784
2011-09-30,426.1300048828125,427.6000061035156,433.0899963378906,424.6400146484375,29289990,12524399616
2011-10-03,426.42999267578125,422.1199951171875,428.2799987792969,422.1199951171875,26605920,11230891008
