datetime,open,high,low,close,volume,float
2010-12-17,11.385,11.385,11.385,11.385,0.0,
2010-12-20,11.189,11.189,11.189,11.189,0.0,
2010-12-21,11.335,11.335,11.335,11.335,0.0,
2010-12-22,11.333,11.333,11.333,11.333,0.0,
2010-12-24,11.283,11.283,11.283,11.283,0.0,
2010-12-27,11.357,11.357,11.357,11.357,0.0,
2010-12-28,11.419,11.419,11.419,11.419,0.0,
2011-01-04,11.237,11.237,11.237,11.237,0.0,
2011-01-05,11.236,11.236,11.236,11.236,0.0,
2011-01-06,11.336,11.336,11.336,11.336,0.0,
2011-01-07,11.337,11.337,11.337,11.337,0.0,
2011-01-11,11.27,11.27,11.27,11.27,0.0,
2011-01-12,11.238,11.238,11.238,11.238,0.0,
2011-01-13,11.22,11.22,11.22,11.22,0.0,
2011-01-14,11.334,11.334,11.334,11.334,0.0,
2011-01-17,11.331,11.331,11.331,11.331,0.0,
2011-01-18,11.281,11.281,11.281,11.281,0.0,
2011-01-19,11.332,11.332,11.332,11.332,0.0,
2011-01-25,11.184,11.184,11.184,11.184,0.0,
2011-01-26,11.234,11.234,11.234,11.234,0.0,
2011-01-27,11.301,11.301,11.301,11.301,0.0,
2011-01-28,11.371,11.371,11.371,11.371,0.0,
2011-02-10,11.376,11.376,11.376,11.376,0.0,
2011-02-14,11.447,11.447,11.447,11.447,0.0,
2011-02-15,11.429,11.429,11.429,11.429,0.0,
2011-02-16,11.473,11.473,11.473,11.473,0.0,
2011-02-17,11.473,11.473,11.473,11.473,0.0,
2011-02-18,11.42,11.42,11.42,11.42,0.0,
2011-02-21,11.419,11.419,11.419,11.419,0.0,
2011-02-23,11.491,11.491,11.491,11.491,0.0,
2011-02-28,11.545,11.545,11.545,11.545,0.0,
2011-03-01,11.561,11.561,11.561,11.561,0.0,
2011-03-02,11.561,11.561,11.561,11.561,0.0,
2011-03-03,11.646,11.646,11.646,11.646,0.0,
2011-03-07,11.633,11.633,11.633,11.633,0.0,
2011-03-08,11.638,11.638,11.638,11.638,0.0,
2011-03-09,11.611,11.611,11.611,11.611,0.0,
2011-03-10,11.753,11.753,11.753,11.753,0.0,
2011-03-11,11.76,11.76,11.76,11.76,0.0,
2011-03-15,11.762,11.762,11.762,11.762,0.0,
2011-03-16,11.762,11.762,11.762,11.762,0.0,
2011-03-18,11.774,11.774,11.774,11.774,0.0,
2011-03-22,11.791,11.791,11.791,11.791,0.0,
2011-03-23,11.843,11.843,11.843,11.843,0.0,
2011-03-24,11.843,11.843,11.843,11.843,0.0,
2011-03-25,11.769,11.769,11.769,11.769,0.0,
2011-03-29,11.795,11.795,11.795,11.795,0.0,
2011-03-30,11.795,11.795,11.795,11.795,0.0,
2011-03-31,11.835,11.835,11.835,11.835,0.0,
2011-04-01,11.835,11.835,11.835,11.835,0.0,
2011-04-04,11.756,11.756,11.756,11.756,0.0,
2011-04-05,11.837,11.837,11.837,11.837,0.0,
2011-04-06,11.837,11.837,11.837,11.837,0.0,
2011-04-07,11.861,11.861,11.861,11.861,0.0,
2011-04-08,11.939,11.939,11.939,11.939,0.0,
2011-04-13,11.848,11.848,11.848,11.848,0.0,
2011-04-14,11.872,11.872,11.872,11.872,0.0,
2011-04-15,11.872,11.872,11.872,11.872,0.0,
2011-04-18,11.87,11.87,11.87,11.87,0.0,
2011-04-19,11.91,11.91,11.91,11.91,0.0,
2011-04-20,12.006,12.006,12.006,12.006,0.0,
2011-04-21,12.006,12.006,12.006,12.006,0.0,
2011-04-22,12.006,12.006,12.006,12.006,0.0,
2011-04-25,12.05,12.05,12.05,12.05,0.0,
2011-04-26,12.05,12.05,12.05,12.05,0.0,
2011-04-27,12.005,12.005,12.005,12.005,0.0,
2011-04-28,11.98,11.98,11.98,11.98,0.0,
2011-04-29,11.98,11.98,11.98,11.98,0.0,
2011-05-04,12.107,12.107,12.107,12.107,0.0,
2011-05-05,12.107,12.107,12.107,12.107,0.0,
2011-05-06,12.2,12.2,12.2,12.2,0.0,
2011-05-09,12.2,12.2,12.2,12.2,0.0,
2011-05-10,12.326,12.326,12.326,12.326,0.0,
2011-05-11,12.327,12.327,12.327,12.327,0.0,
2011-05-12,12.274,12.274,12.274,12.274,0.0,
2011-05-13,12.525,12.525,12.525,12.525,0.0,
2011-05-16,12.205,12.205,12.205,12.205,0.0,
2011-05-17,12.205,12.205,12.205,12.205,0.0,
2011-05-18,12.343,12.343,12.343,12.343,0.0,
2011-05-19,12.206,12.206,12.206,12.206,0.0,
2011-05-20,12.206,12.206,12.206,12.206,0.0,
2011-05-23,12.295,12.295,12.295,12.295,0.0,
2011-05-24,12.295,12.295,12.295,12.295,0.0,
2011-05-25,12.373,12.373,12.373,12.373,0.0,
2011-05-26,12.302,12.302,12.302,12.302,0.0,
2011-05-27,12.346,12.346,12.346,12.346,0.0,
2011-05-30,12.373,12.373,12.373,12.373,0.0,
2011-05-31,12.377,12.377,12.377,12.377,0.0,
2011-06-01,12.438,12.438,12.438,12.438,0.0,
2011-06-02,12.438,12.438,12.438,12.438,0.0,
2011-06-03,12.328,12.328,12.328,12.328,0.0,
2011-06-06,12.39,12.39,12.39,12.39,0.0,
2011-06-07,12.39,12.39,12.39,12.39,0.0,
2011-06-08,12.324,12.324,12.324,12.324,0.0,
2011-06-09,12.295,12.295,12.295,12.295,0.0,
2011-06-10,12.309,12.309,12.309,12.309,0.0,
2011-06-13,12.309,12.309,12.309,12.309,0.0,
2011-06-14,12.309,12.309,12.309,12.309,0.0,
2011-06-15,12.073,12.073,12.073,12.073,0.0,
2011-06-16,12.068,12.068,12.068,12.068,0.0,
2011-06-17,12.041,12.041,12.041,12.041,0.0,
2011-06-20,12.04,12.04,12.04,12.04,0.0,
2011-06-21,12.012,12.012,12.012,12.012,0.0,
2011-06-22,12.012,12.012,12.012,12.012,0.0,
2011-06-23,12.05,12.05,12.05,12.05,0.0,
2011-06-24,11.983,11.983,11.983,11.983,0.0,
2011-06-27,12.0,12.0,12.0,12.0,0.0,
2011-06-28,11.949,11.949,11.949,11.949,0.0,
2011-06-29,11.984,11.984,11.984,11.984,0.0,
2011-06-30,11.96,11.96,11.96,11.96,0.0,
2011-07-01,11.944,11.944,11.944,11.944,0.0,
2011-07-04,11.926,11.926,11.926,11.926,0.0,
2011-07-05,11.973,11.973,11.973,11.973,0.0,
2011-07-06,11.962,11.962,11.962,11.962,0.0,
2011-07-07,11.989,11.989,11.989,11.989,0.0,
2011-07-08,11.976,11.976,11.976,11.976,0.0,
2011-07-11,12.007,12.007,12.007,12.007,0.0,
2011-07-12,12.006,12.006,12.006,12.006,0.0,
2011-07-13,12.006,12.006,12.006,12.006,0.0,
2011-07-14,11.975,11.975,11.975,11.975,0.0,
2011-07-15,11.989,11.989,11.989,11.989,0.0,
2011-07-18,11.989,11.989,11.989,11.989,0.0,
2011-07-19,11.97,11.97,11.97,11.97,0.0,
2011-07-20,12.02,12.02,12.02,12.02,0.0,
2011-07-21,12.007,12.007,12.007,12.007,0.0,
2011-07-22,11.96,11.96,11.96,11.96,0.0,
2011-07-25,11.953,11.953,11.953,11.953,0.0,
2011-07-26,12.005,12.005,12.005,12.005,0.0,
2011-07-27,11.943,11.943,11.943,11.943,0.0,
2011-07-28,11.937,11.937,11.937,11.937,0.0,
2011-07-29,11.954,11.954,11.954,11.954,0.0,
2011-08-01,11.95,11.95,11.95,11.95,0.0,
2011-08-02,11.95,11.95,11.95,11.95,0.0,
2011-08-03,11.994,11.994,11.994,11.994,0.0,
2011-08-04,12.04,12.04,12.04,12.04,0.0,
2011-08-05,11.99,11.99,11.99,11.99,0.0,
2011-08-08,11.989,11.989,11.989,11.989,0.0,
2011-08-09,11.984,11.984,11.984,11.984,0.0,
2011-08-10,11.963,11.963,11.963,11.963,0.0,
2011-08-11,11.937,11.937,11.937,11.937,0.0,
2011-08-12,11.988,11.988,11.988,11.988,0.0,
2011-08-15,12.016,12.016,12.016,12.016,0.0,
2011-08-16,12.017,12.017,12.017,12.017,0.0,
2011-08-17,11.905,11.905,11.905,11.905,0.0,
2011-08-18,11.905,11.905,11.905,11.905,0.0,
2011-08-19,11.939,11.939,11.939,11.939,0.0,
2011-08-22,11.939,11.939,11.939,11.939,0.0,
2011-08-23,11.939,11.939,11.939,11.939,0.0,
2011-08-24,11.94,11.94,11.94,11.94,0.0,
2011-08-25,11.943,11.943,11.943,11.943,0.0,
2011-08-26,11.961,11.961,11.961,11.961,0.0,
2011-08-29,12.05,12.05,12.05,12.05,0.0,
2011-08-30,11.99,11.99,11.99,11.99,0.0,
2011-08-31,11.943,11.943,11.943,11.943,0.0,
2011-09-01,11.97,11.97,11.97,11.97,0.0,
2011-09-05,11.906,11.906,11.906,11.906,0.0,
2011-09-06,11.97,11.97,11.97,11.97,0.0,
2011-09-07,11.97,11.97,11.97,11.97,0.0,
2011-09-08,11.95,11.95,11.95,11.95,0.0,
2011-09-09,11.951,11.951,11.951,11.951,0.0,
2011-09-12,11.905,11.905,11.905,11.905,0.0,
2011-09-13,11.97,11.97,11.97,11.97,0.0,
2011-09-14,11.985,11.985,11.985,11.985,0.0,
2011-09-15,12.0,12.0,12.0,12.0,0.0,
2011-09-16,11.925,11.925,11.925,11.925,0.0,
2011-09-19,11.926,11.926,11.926,11.926,0.0,
2011-09-20,11.945,11.945,11.945,11.945,0.0,
2011-09-21,11.969,11.969,11.969,11.969,0.0,
2011-09-22,11.945,11.945,11.945,11.945,0.0,
2011-09-23,11.945,11.945,11.945,11.945,0.0,
2011-09-26,11.909,11.909,11.909,11.909,0.0,
2011-09-27,11.907,11.907,11.907,11.907,0.0,
2011-09-28,11.9,11.9,11.9,11.9,0.0,
2011-09-29,11.9,11.9,11.9,11.9,0.0,
2011-09-30,11.931,11.931,11.931,11.931,0.0,
2011-10-03,12.025,12.025,12.025,12.025,0.0,
2011-10-04,12.02,12.02,12.02,12.02,0.0,
2011-10-05,11.93,11.93,11.93,11.93,0.0,
2011-10-06,11.93,11.93,11.93,11.93,0.0,
2011-10-07,11.931,11.931,11.931,11.931,0.0,
2011-10-10,11.931,11.931,11.931,11.931,0.0,
2011-10-11,11.908,11.908,11.908,11.908,0.0,
2011-10-12,12.001,12.001,12.001,12.001,0.0,
2011-10-13,12.001,12.001,12.001,12.001,0.0,
2011-10-14,11.973,11.973,11.973,11.973,0.0,
2011-10-17,11.987,11.987,11.987,11.987,0.0,
2011-10-18,11.951,11.951,11.951,11.951,0.0,
2011-10-19,11.951,11.951,11.951,11.951,0.0,
2011-10-20,11.975,11.975,11.975,11.975,0.0,
2011-10-21,11.953,11.953,11.953,11.953,0.0,
2011-10-24,11.971,11.971,11.971,11.971,0.0,
2011-10-25,11.985,11.985,11.985,11.985,0.0,
2011-10-26,11.939,11.939,11.939,11.939,0.0,
2011-10-27,11.969,11.969,11.969,11.969,0.0,
2011-10-28,11.885,11.885,11.885,11.885,0.0,
2011-10-31,11.977,11.977,11.977,11.977,0.0,
2011-11-01,11.977,11.977,11.977,11.977,0.0,
2011-11-02,11.972,11.972,11.972,11.972,0.0,
2011-11-03,11.973,11.973,11.973,11.973,0.0,
2011-11-04,11.974,11.974,11.974,11.974,0.0,
2011-11-07,11.925,11.925,11.925,11.925,0.0,
2011-11-08,11.925,11.925,11.925,11.925,0.0,
2011-11-09,11.946,11.946,11.946,11.946,0.0,
2011-11-10,11.859,11.859,11.859,11.859,0.0,
2011-11-11,11.959,11.959,11.959,11.959,0.0,
2011-11-14,11.959,11.959,11.959,11.959,0.0,
2011-11-15,11.96,11.96,11.96,11.96,0.0,
2011-11-16,11.961,11.961,11.961,11.961,0.0,
2011-11-17,11.961,11.961,11.961,11.961,0.0,
2011-11-18,11.963,11.963,11.963,11.963,0.0,
2011-11-21,11.9,11.9,11.9,11.9,0.0,
2011-11-22,11.922,11.922,11.922,11.922,0.0,
2011-11-23,11.923,11.923,11.923,11.923,0.0,
2011-11-24,11.924,11.924,11.924,11.924,0.0,
2011-11-25,11.926,11.926,11.926,11.926,0.0,
2011-11-28,11.93,11.93,11.93,11.93,0.0,
2011-11-29,11.931,11.931,11.931,11.931,0.0,
2011-11-30,11.938,11.938,11.938,11.938,0.0,
2011-12-01,11.938,11.938,11.938,11.938,0.0,
2011-12-02,11.94,11.94,11.94,11.94,0.0,
2011-12-05,11.941,11.941,11.941,11.941,0.0,
2011-12-06,11.942,11.942,11.942,11.942,0.0,
2011-12-07,11.923,11.923,11.923,11.923,0.0,
2011-12-08,11.853,11.853,11.853,11.853,0.0,
2011-12-09,11.854,11.854,11.854,11.854,0.0,
2011-12-12,11.855,11.855,11.855,11.855,0.0,
2011-12-13,11.855,11.855,11.855,11.855,0.0,
2011-12-14,11.856,11.856,11.856,11.856,0.0,
2011-12-15,11.857,11.857,11.857,11.857,0.0,
2011-12-16,11.843,11.843,11.843,11.843,0.0,
2011-12-19,11.848,11.848,11.848,11.848,0.0,
2011-12-20,11.889,11.889,11.889,11.889,0.0,
2011-12-21,11.888,11.888,11.888,11.888,0.0,
2011-12-22,11.898,11.898,11.898,11.898,0.0,
2011-12-23,11.9,11.9,11.9,11.9,0.0,
2011-12-26,12.015,12.015,12.015,12.015,0.0,
2011-12-27,11.992,11.992,11.992,11.992,0.0,
2011-12-28,11.992,11.992,11.992,11.992,0.0,
2011-12-29,11.993,11.993,11.993,11.993,0.0,
2011-12-30,11.995,11.995,11.995,11.995,0.0,
2012-01-03,12.004,12.004,12.004,12.004,0.0,
2012-01-04,12.004,12.004,12.004,12.004,0.0,
2012-01-05,12.004,12.004,12.004,12.004,0.0,
2012-01-06,12.005,12.005,12.005,12.005,0.0,
2012-01-09,12.005,12.005,12.005,12.005,0.0,
2012-01-10,12.005,12.005,12.005,12.005,0.0,
2012-01-11,12.005,12.005,12.005,12.005,0.0,
2012-01-12,12.006,12.006,12.006,12.006,0.0,
2012-01-13,12.006,12.006,12.006,12.006,0.0,
2012-01-16,12.007,12.007,12.007,12.007,0.0,
2012-01-17,12.007,12.007,12.007,12.007,0.0,
2012-01-18,12.007,12.007,12.007,12.007,0.0,
2012-01-19,12.007,12.007,12.007,12.007,0.0,
2012-01-20,12.009,12.009,12.009,12.009,0.0,
2012-01-30,12.01,12.01,12.01,12.01,0.0,
2012-01-31,12.01,12.01,12.01,12.01,0.0,
2012-02-01,12.01,12.01,12.01,12.01,0.0,
2012-02-02,12.023,12.023,12.023,12.023,0.0,
2012-02-03,12.024,12.024,12.024,12.024,0.0,
2012-02-06,11.831,11.831,11.831,11.831,0.0,
2012-02-07,11.831,11.831,11.831,11.831,0.0,
2012-02-08,11.827,11.827,11.827,11.827,0.0,
2012-02-09,11.826,11.826,11.826,11.826,0.0,
2012-02-10,11.892,11.892,11.892,11.892,0.0,
2012-02-13,11.79,11.79,11.79,11.79,0.0,
2012-02-14,11.853,11.853,11.853,11.853,0.0,
2012-02-15,11.853,11.853,11.853,11.853,0.0,
2012-02-16,11.781,11.781,11.781,11.781,0.0,
2012-02-17,11.781,11.781,11.781,11.781,0.0,
2012-02-20,11.636,11.636,11.636,11.636,0.0,
2012-02-21,11.553,11.553,11.553,11.553,0.0,
2012-02-22,11.722,11.722,11.722,11.722,0.0,
2012-02-23,11.625,11.625,11.625,11.625,0.0,
2012-02-24,11.645,11.645,11.645,11.645,0.0,
2012-02-27,11.58,11.58,11.58,11.58,0.0,
2012-02-28,11.455,11.455,11.455,11.455,0.0,
2012-02-29,11.439,11.439,11.439,11.439,0.0,
2012-03-01,11.413,11.413,11.413,11.413,0.0,
2012-03-02,11.551,11.551,11.551,11.551,0.0,
2012-03-05,11.551,11.551,11.551,11.551,0.0,
2012-03-06,11.551,11.551,11.551,11.551,0.0,
2012-03-07,11.341,11.341,11.341,11.341,0.0,
2012-03-08,11.341,11.341,11.341,11.341,0.0,
2012-03-09,11.245,11.245,11.245,11.245,0.0,
2012-03-12,11.382,11.382,11.382,11.382,0.0,
2012-03-13,11.382,11.382,11.382,11.382,0.0,
2012-03-14,11.267,11.267,11.267,11.267,0.0,
2012-03-15,11.389,11.389,11.389,11.389,0.0,
2012-03-16,11.39,11.39,11.39,11.39,0.0,
2012-03-19,11.373,11.373,11.373,11.373,0.0,
2012-03-20,11.189,11.189,11.189,11.189,0.0,
2012-03-21,11.419,11.419,11.419,11.419,0.0,
2012-03-22,11.419,11.419,11.419,11.419,0.0,
2012-03-23,11.251,11.251,11.251,11.251,0.0,
2012-03-26,11.351,11.351,11.351,11.351,0.0,
2012-03-27,11.267,11.267,11.267,11.267,0.0,
2012-03-28,11.305,11.305,11.305,11.305,0.0,
2012-03-29,11.305,11.305,11.305,11.305,0.0,
2012-03-30,11.362,11.362,11.362,11.362,0.0,
2012-04-03,11.308,11.308,11.308,11.308,0.0,
2012-04-04,11.28,11.28,11.28,11.28,0.0,
2012-04-05,11.343,11.343,11.343,11.343,0.0,
2012-04-06,11.344,11.344,11.344,11.344,0.0,
2012-04-09,11.344,11.344,11.344,11.344,0.0,
2012-04-10,11.191,11.191,11.191,11.191,0.0,
2012-04-11,11.063,11.063,11.063,11.063,0.0,
2012-04-12,11.229,11.229,11.229,11.229,0.0,
2012-04-13,10.847,10.847,10.847,10.847,0.0,
2012-04-16,11.233,11.233,11.233,11.233,0.0,
2012-04-17,11.101,11.101,11.101,11.101,0.0,
2012-04-18,10.85,10.85,10.85,10.85,0.0,
2012-04-19,10.736,10.736,10.736,10.736,0.0,
2012-04-20,10.836,10.836,10.836,10.836,0.0,
2012-04-23,10.913,10.913,10.913,10.913,0.0,
2012-04-24,10.868,10.868,10.868,10.868,0.0,
2012-04-25,10.8,10.8,10.8,10.8,0.0,
2012-04-26,10.766,10.766,10.766,10.766,0.0,
2012-04-27,10.813,10.813,10.813,10.813,0.0,
2012-05-02,10.73,10.73,10.73,10.73,0.0,
2012-05-03,10.834,10.834,10.834,10.834,0.0,
2012-05-04,10.428,10.428,10.428,10.428,0.0,
2012-05-07,10.428,10.428,10.428,10.428,0.0,
2012-05-08,10.312,10.312,10.312,10.312,0.0,
2012-05-09,10.268,10.268,10.268,10.268,0.0,
2012-05-10,10.189,10.189,10.189,10.189,0.0,
2012-05-11,10.191,10.191,10.191,10.191,0.0,
2012-05-14,10.191,10.191,10.191,10.191,0.0,
2012-05-15,10.105,10.105,10.105,10.105,0.0,
2012-05-16,9.948,9.948,9.948,9.948,0.0,
2012-05-17,9.948,9.948,9.948,9.948,0.0,
2012-05-18,9.969,9.969,9.969,9.969,0.0,
2012-05-21,10.105,10.105,10.105,10.105,0.0,
2012-05-22,10.087,10.087,10.087,10.087,0.0,
2012-05-23,9.878,9.878,9.878,9.878,0.0,
2012-05-24,9.954,9.954,9.954,9.954,0.0,
2012-05-25,10.022,10.022,10.022,10.022,0.0,
2012-05-28,10.023,10.023,10.023,10.023,0.0,
2012-05-29,9.827,9.827,9.827,9.827,0.0,
2012-05-30,9.846,9.846,9.846,9.846,0.0,
2012-05-31,9.761,9.761,9.761,9.761,0.0,
2012-06-01,9.841,9.841,9.841,9.841,0.0,
2012-06-04,9.841,9.841,9.841,9.841,0.0,
2012-06-05,9.795,9.795,9.795,9.795,0.0,
2012-06-06,9.791,9.791,9.791,9.791,0.0,
2012-06-07,9.728,9.728,9.728,9.728,0.0,
2012-06-08,9.789,9.789,9.789,9.789,0.0,
2012-06-11,9.792,9.792,9.792,9.792,0.0,
2012-06-12,9.829,9.829,9.829,9.829,0.0,
2012-06-13,9.865,9.865,9.865,9.865,0.0,
2012-06-14,10.089,10.089,10.089,10.089,0.0,
2012-06-15,9.969,9.969,9.969,9.969,0.0,
2012-06-18,9.989,9.989,9.989,9.989,0.0,
2012-06-19,9.952,9.952,9.952,9.952,0.0,
2012-06-20,9.746,9.746,9.746,9.746,0.0,
2012-06-21,9.786,9.786,9.786,9.786,0.0,
2012-06-22,9.786,9.786,9.786,9.786,0.0,
2012-06-25,10.011,10.011,10.011,10.011,0.0,
2012-06-26,10.054,10.054,10.054,10.054,0.0,
2012-06-27,10.076,10.076,10.076,10.076,0.0,
2012-06-28,10.029,10.029,10.029,10.029,0.0,
2012-06-29,9.909,9.909,9.909,9.909,0.0,
2012-07-02,9.844,9.844,9.844,9.844,0.0,
2012-07-03,9.909,9.909,9.909,9.909,0.0,
2012-07-04,9.909,9.909,9.909,9.909,0.0,
2012-07-05,9.988,9.988,9.988,9.988,0.0,
2012-07-06,9.872,9.872,9.872,9.872,0.0,
2012-07-09,9.978,9.978,9.978,9.978,0.0,
2012-07-10,9.875,9.875,9.875,9.875,0.0,
2012-07-11,10.081,10.081,10.081,10.081,0.0,
2012-07-12,10.305,10.305,10.305,10.305,0.0,
2012-07-13,10.073,10.073,10.073,10.073,0.0,
2012-07-16,10.224,10.224,10.224,10.224,0.0,
2012-07-17,9.953,9.953,9.953,9.953,0.0,
2012-07-18,10.084,10.084,10.084,10.084,0.0,
2012-07-19,9.937,9.937,9.937,9.937,0.0,
2012-07-20,9.972,9.972,9.972,9.972,0.0,
2012-07-23,9.931,9.931,9.931,9.931,0.0,
2012-07-24,10.036,10.036,10.036,10.036,0.0,
2012-07-25,9.95,9.95,9.95,9.95,0.0,
2012-07-26,10.027,10.027,10.027,10.027,0.0,
2012-07-27,10.287,10.287,10.287,10.287,0.0,
2012-07-30,10.287,10.287,10.287,10.287,0.0,
2012-07-31,10.104,10.104,10.104,10.104,0.0,
2012-08-01,10.099,10.099,10.099,10.099,0.0,
2012-08-02,10.039,10.039,10.039,10.039,0.0,
2012-08-03,10.065,10.065,10.065,10.065,0.0,
2012-08-06,10.158,10.158,10.158,10.158,0.0,
2012-08-07,10.262,10.262,10.262,10.262,0.0,
2012-08-08,10.032,10.032,10.032,10.032,0.0,
2012-08-09,10.163,10.163,10.163,10.163,0.0,
2012-08-10,9.995,9.995,9.995,9.995,0.0,
2012-08-13,10.033,10.033,10.033,10.033,0.0,
2012-08-14,10.111,10.111,10.111,10.111,0.0,
2012-08-15,10.11,10.11,10.11,10.11,0.0,
2012-08-16,10.315,10.315,10.315,10.315,0.0,
2012-08-17,9.978,9.978,9.978,9.978,0.0,
2012-08-20,9.952,9.952,9.952,9.952,0.0,
2012-08-21,9.951,9.951,9.951,9.951,0.0,
2012-08-22,9.932,9.932,9.932,9.932,0.0,
2012-08-23,10.006,10.006,10.006,10.006,0.0,
2012-08-24,10.126,10.126,10.126,10.126,0.0,
2012-08-27,10.125,10.125,10.125,10.125,0.0,
2012-08-28,9.924,9.924,9.924,9.924,0.0,
2012-08-29,9.917,9.917,9.917,9.917,0.0,
2012-08-30,9.916,9.916,9.916,9.916,0.0,
2012-08-31,9.983,9.983,9.983,9.983,0.0,
2012-09-04,9.979,9.979,9.979,9.979,0.0,
2012-09-05,10.037,10.037,10.037,10.037,0.0,
2012-09-06,9.942,9.942,9.942,9.942,0.0,
2012-09-07,9.916,9.916,9.916,9.916,0.0,
2012-09-10,9.874,9.874,9.874,9.874,0.0,
2012-09-11,9.833,9.833,9.833,9.833,0.0,
2012-09-12,9.832,9.832,9.832,9.832,0.0,
2012-09-13,9.816,9.816,9.816,9.816,0.0,
2012-09-14,9.816,9.816,9.816,9.816,0.0,
2012-09-17,9.926,9.926,9.926,9.926,0.0,
2012-09-18,9.888,9.888,9.888,9.888,0.0,
2012-09-19,9.881,9.881,9.881,9.881,0.0,
2012-09-20,9.896,9.896,9.896,9.896,0.0,
2012-09-21,9.961,9.961,9.961,9.961,0.0,
2012-09-24,9.984,9.984,9.984,9.984,0.0,
2012-09-25,9.993,9.993,9.993,9.993,0.0,
2012-09-26,9.924,9.924,9.924,9.924,0.0,
2012-09-27,9.905,9.905,9.905,9.905,0.0,
2012-09-28,9.875,9.875,9.875,9.875,0.0,
2012-10-01,9.989,9.989,9.989,9.989,0.0,
2012-10-02,9.942,9.942,9.942,9.942,0.0,
2012-10-03,10.068,10.068,10.068,10.068,0.0,
2012-10-04,9.985,9.985,9.985,9.985,0.0,
2012-10-05,9.952,9.952,9.952,9.952,0.0,
2012-10-08,10.142,10.142,10.142,10.142,0.0,
2012-10-09,10.056,10.056,10.056,10.056,0.0,
2012-10-10,10.026,10.026,10.026,10.026,0.0,
2012-10-11,10.124,10.124,10.124,10.124,0.0,
2012-10-12,10.048,10.048,10.048,10.048,0.0,
2012-10-15,10.136,10.136,10.136,10.136,0.0,
2012-10-16,10.135,10.135,10.135,10.135,0.0,
2012-10-17,10.123,10.123,10.123,10.123,0.0,
2012-10-18,10.138,10.138,10.138,10.138,0.0,
2012-10-19,10.188,10.188,10.188,10.188,0.0,
2012-10-22,10.086,10.086,10.086,10.086,0.0,
2012-10-23,10.14,10.14,10.14,10.14,0.0,
2012-10-24,10.15,10.15,10.15,10.15,0.0,
2012-10-25,10.087,10.087,10.087,10.087,0.0,
2012-10-26,10.087,10.087,10.087,10.087,0.0,
2012-10-29,10.362,10.362,10.362,10.362,0.0,
2012-10-30,10.362,10.362,10.362,10.362,0.0,
2012-10-31,10.07,10.07,10.07,10.07,0.0,
2012-11-01,10.156,10.156,10.156,10.156,0.0,
2012-11-02,10.259,10.259,10.259,10.259,0.0,
2012-11-05,10.348,10.348,10.348,10.348,0.0,
2012-11-06,10.16,10.16,10.16,10.16,0.0,
2012-11-07,10.178,10.178,10.178,10.178,0.0,
2012-11-08,10.258,10.258,10.258,10.258,0.0,
2012-11-09,10.084,10.084,10.084,10.084,0.0,
2012-11-12,10.262,10.262,10.262,10.262,0.0,
2012-11-13,10.262,10.262,10.262,10.262,0.0,
2012-11-14,10.168,10.168,10.168,10.168,0.0,
2012-11-15,10.131,10.131,10.131,10.131,0.0,
2012-11-16,10.49,10.49,10.49,10.49,0.0,
2012-11-19,10.206,10.206,10.206,10.206,0.0,
2012-11-20,10.072,10.072,10.072,10.072,0.0,
2012-11-21,10.03,10.03,10.03,10.03,0.0,
2012-11-22,10.11,10.11,10.11,10.11,0.0,
2012-11-23,9.885,9.885,9.885,9.885,0.0,
2012-11-26,9.966,9.966,9.966,9.966,0.0,
2012-11-27,9.971,9.971,9.971,9.971,0.0,
2012-11-28,9.971,9.971,9.971,9.971,0.0,
2012-11-29,9.971,9.971,9.971,9.971,0.0,
2012-11-30,9.972,9.972,9.972,9.972,0.0,
2012-12-03,9.979,9.979,9.979,9.979,0.0,
2012-12-04,10.063,10.063,10.063,10.063,0.0,
2012-12-05,9.958,9.958,9.958,9.958,0.0,
2012-12-06,9.875,9.875,9.875,9.875,0.0,
2012-12-07,9.901,9.901,9.901,9.901,0.0,
2012-12-10,9.95,9.95,9.95,9.95,0.0,
2012-12-11,9.904,9.904,9.904,9.904,0.0,
2012-12-12,9.825,9.825,9.825,9.825,0.0,
2012-12-13,9.77,9.77,9.77,9.77,0.0,
2012-12-14,9.841,9.841,9.841,9.841,0.0,
2012-12-17,10.003,10.003,10.003,10.003,0.0,
2012-12-18,9.912,9.912,9.912,9.912,0.0,
2012-12-19,9.748,9.748,9.748,9.748,0.0,
2012-12-20,9.807,9.807,9.807,9.807,0.0,
2012-12-21,9.779,9.779,9.779,9.779,0.0,
2012-12-24,9.94,9.94,9.94,9.94,0.0,
2012-12-25,9.94,9.94,9.94,9.94,0.0,
2012-12-26,9.816,9.816,9.816,9.816,0.0,
2012-12-27,9.813,9.813,9.813,9.813,0.0,
2012-12-28,9.835,9.835,9.835,9.835,0.0,
2013-01-02,9.947,9.947,9.947,9.947,0.0,
2013-01-03,9.887,9.887,9.887,9.887,0.0,
2013-01-04,9.901,9.901,9.901,9.901,0.0,
2013-01-07,9.877,9.877,9.877,9.877,0.0,
2013-01-08,9.763,9.763,9.763,9.763,0.0,
2013-01-09,9.767,9.767,9.767,9.767,0.0,
2013-01-10,9.834,9.834,9.834,9.834,0.0,
2013-01-11,9.747,9.747,9.747,9.747,0.0,
2013-01-14,9.741,9.741,9.741,9.741,0.0,
